url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,phishing,domain_age,domain_entropy,is_suspicious_tld,subdomain_depth,has_A_record,has_MX_record,num_nameservers,dns_ttl,has_https,cert_age_days,days_until_expiry,is_self_signed,is_flagged_safe_browsing
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
139,3,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
104,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
143,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
207,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
84,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
131,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
91,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
39,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
72,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
55,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
51,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
199,2,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
42,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
141,3,0,1,1,0,10,0,10,0,0,0,0,5,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
46,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
250,9,3,1,19,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
66,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
66,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
66,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
61,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
172,7,9,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
63,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
141,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
164,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
189,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,5,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
64,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
86,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
412,5,4,0,10,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
133,5,2,3,6,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
29,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
70,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
61,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
48,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
27,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
46,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
49,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
67,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
39,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
144,2,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
126,20,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
91,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
51,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
52,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
78,3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
82,3,0,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
384,2,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
68,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
28,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
202,9,1,0,5,0,7,1,6,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
63,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
134,4,0,0,4,0,6,0,5,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
97,4,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
49,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
62,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
86,5,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
80,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
23,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
123,4,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
61,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
187,2,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
51,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
46,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
117,6,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
67,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
95,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
70,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
73,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
36,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
68,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
54,3,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
63,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
50,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
279,16,2,0,5,1,9,1,12,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
56,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
140,2,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
126,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
37,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
32,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
42,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
60,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
79,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
103,4,1,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
268,3,2,0,8,1,3,1,2,0,0,0,1,2,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
63,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
264,15,0,0,4,1,6,0,10,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
22,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
74,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
206,2,0,0,3,0,9,1,8,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
197,2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
26,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
19,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
59,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
34,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
64,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
65,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
40,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
81,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
33,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
37,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
47,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
141,2,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
57,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
73,4,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
71,5,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0
